timestamp,ridlserver02,ridlserver04,ridlserver05,ridlserver11,ridlserver12,total_watts
2025-09-22T12:07:23.050-05:00,166,202,161,184,190,903
2025-09-22T12:07:24.924-05:00,166,204,164,181,190,905
2025-09-22T12:07:25.924-05:00,166,203,164,184,192,909
2025-09-22T12:07:28.882-05:00,165,203,164,183,189,904
2025-09-22T12:07:29.924-05:00,165,205,164,183,191,908
2025-09-22T12:07:30.924-05:00,166,203,165,183,189,906
2025-09-22T12:07:31.924-05:00,166,204,165,183,189,907
2025-09-22T12:07:32.924-05:00,166,203,165,184,189,907
2025-09-22T12:07:34.824-05:00,166,203,164,184,189,906
2025-09-22T12:07:35.923-05:00,166,202,162,184,190,904
2025-09-22T12:07:36.923-05:00,166,204,165,182,191,908
2025-09-22T12:07:38.201-05:00,166,203,165,182,191,907
2025-09-22T12:07:41.277-05:00,167,201,165,182,191,906
2025-09-22T12:07:42.923-05:00,167,201,165,182,190,905
2025-09-22T12:07:43.923-05:00,165,203,164,183,190,905
2025-09-22T12:07:45.577-05:00,165,203,164,183,190,905
2025-09-22T12:07:47.321-05:00,166,203,165,183,190,907
2025-09-22T12:07:48.923-05:00,166,203,165,184,190,908
2025-09-22T12:07:49.923-05:00,168,202,165,183,192,910
2025-09-22T12:07:52.724-05:00,167,203,164,183,190,907
2025-09-22T12:07:53.922-05:00,167,203,164,183,191,908
2025-09-22T12:07:54.923-05:00,165,203,164,183,190,905
2025-09-22T12:07:55.920-05:00,166,205,165,182,190,908
2025-09-22T12:07:58.890-05:00,166,203,165,182,190,906
2025-09-22T12:07:59.922-05:00,155,94,145,118,169,681
2025-09-22T12:08:00.922-05:00,138,94,136,98,162,628
2025-09-22T12:08:01.922-05:00,138,85,136,97,162,618
2025-09-22T12:08:04.829-05:00,137,85,136,97,161,616
2025-09-22T12:08:05.922-05:00,136,88,136,96,162,618
2025-09-22T12:08:06.956-05:00,136,84,134,97,162,613
2025-09-22T12:08:08.922-05:00,136,87,134,96,161,614
2025-09-22T12:08:10.874-05:00,136,87,137,96,162,618
2025-09-22T12:08:11.922-05:00,137,83,135,96,162,613
2025-09-22T12:08:12.919-05:00,138,84,134,99,162,617
2025-09-22T12:08:13.943-05:00,137,84,134,96,162,613
2025-09-22T12:08:16.809-05:00,138,84,136,96,162,616
2025-09-22T12:08:17.922-05:00,135,86,135,96,162,614
2025-09-22T12:08:18.942-05:00,136,86,135,98,161,616
2025-09-22T12:08:20.922-05:00,136,84,137,96,161,614
2025-09-22T12:08:24.182-05:00,138,84,136,98,162,618
2025-09-22T12:08:25.920-05:00,136,87,135,95,162,615
2025-09-22T12:08:27.669-05:00,136,87,135,95,162,615
2025-09-22T12:08:29.303-05:00,137,84,136,95,160,612
2025-09-22T12:08:30.921-05:00,135,84,135,98,162,614
2025-09-22T12:08:31.921-05:00,135,85,135,96,160,611
2025-09-22T12:08:33.907-05:00,135,85,134,96,162,612
2025-09-22T12:08:35.555-05:00,136,97,136,96,164,629
2025-09-22T12:08:36.918-05:00,135,84,136,95,160,610
2025-09-22T12:08:53.640-05:00,135,84,136,96,160,611
2025-09-22T12:08:56.255-05:00,136,85,135,97,160,613
2025-09-22T12:08:59.461-05:00,136,84,134,97,162,613
2025-09-22T12:09:00.916-05:00,135,87,135,94,162,613
2025-09-22T12:09:01.920-05:00,136,83,135,94,162,610
2025-09-22T12:09:02.920-05:00,136,84,135,98,160,613
2025-09-22T12:09:05.149-05:00,136,84,135,98,162,615
2025-09-22T12:09:06.919-05:00,136,85,135,96,160,612
2025-09-22T12:09:07.919-05:00,135,85,136,97,161,614
2025-09-22T12:09:24.090-05:00,135,85,136,97,161,614
2025-09-22T12:09:25.919-05:00,135,85,136,98,161,615
2025-09-22T12:09:26.919-05:00,135,87,136,97,161,616
2025-09-22T12:09:28.202-05:00,135,87,137,97,161,617
2025-09-22T12:09:29.918-05:00,135,82,135,96,161,609
2025-09-22T12:09:30.915-05:00,137,82,134,97,161,611
2025-09-22T12:09:31.918-05:00,136,86,135,97,161,615
2025-09-22T12:09:32.918-05:00,136,82,135,96,161,610
